YEAR,MO,DY,T2M_MIN,T2M_MAX,RH2M,PRECTOTCORR,WS10M
2018,8,15,25.26,30.38,83.06,14.15,4.98
2018,8,16,25.2,30.65,79.38,2.08,5.07
2018,8,17,25.69,30.55,78.88,1.78,5.96
2018,8,18,25.77,28.75,85.25,11.75,6.3
2018,8,19,24.74,29.41,85.31,18.39,5.01
2018,8,20,25.33,29.23,87,6.12,4.7
2018,8,21,25.74,28.95,89,22.48,4.34
2018,8,22,25.69,30.23,83.69,14.26,5.07
2018,8,23,25.37,30.03,83.88,1.06,5.7
2018,8,24,25.71,28.09,87.62,2.92,5.16
2018,8,25,25.04,28.09,84.56,4.05,4.34
2018,8,26,25.21,28.76,84.75,10.01,5.16
2018,8,27,24.9,28.11,85.44,10.17,4.34
2018,8,28,24.5,30.15,79.94,2.36,4.55
2018,8,29,24.83,30.12,75.94,2.04,4.95
2018,8,30,24.29,30.27,78.69,1.09,5.52
2018,8,31,25.4,30.23,81.31,6.13,5.58
2018,9,1,24.85,30.61,80.06,0.52,4.05
2018,9,2,25.33,30.14,82.62,1.49,3.82
2018,9,3,25.47,28.04,89,29.75,4.38
2018,9,4,24.62,28.83,84.94,8.97,3.92
2018,9,5,24.69,29.42,83.81,9.6,4.48
2018,9,6,24.04,30.8,79.12,2.51,4.01
2018,9,7,25.12,30.41,82.88,8.05,3.03
2018,9,8,24.92,27.98,85.56,3.99,3.1
2018,9,9,24.88,28.47,88.88,7.16,2.38
2018,9,10,25.29,29.98,84.44,14.26,1.95
2018,9,11,25.67,30.62,81.69,15.4,3.45
2018,9,12,25.65,28.91,86.56,29.14,3.48
2018,9,13,25.35,30.01,84.62,14.17,3.73
2018,9,14,24.29,28.69,85.56,18.3,4.32
2018,9,15,24.32,28.32,86,22.22,3.95
2018,9,16,25.29,27.73,90.06,14.89,4.78
2018,9,17,25,29.14,84.12,0.87,5.81
2018,9,18,25.08,29.26,85.19,13.3,5.12
2018,9,19,24.62,27.47,87.06,11.12,2.91
2018,9,20,24.9,29.76,85.62,4.61,2.35
2018,9,21,24.84,30.09,84.31,7.09,2.02
2018,9,22,25.13,28.68,85.75,9.17,1.87
2018,9,23,24.51,29.51,86.12,4.38,1.51
2018,9,24,25.1,29.01,87.94,15.14,1.75
2018,9,25,24.73,29.76,86,3.32,2.99
2018,9,26,25.51,29.48,84.25,0.96,2.59
2018,9,27,25.33,31.36,82.81,0.18,2.31
2018,9,28,25.98,31.04,82.25,0.84,1.76
2018,9,29,26.33,30.91,82.44,14.32,1.55
2018,9,30,26.58,29.94,83.06,19.15,1.55
2018,10,1,26.02,30.12,83.88,16.91,1.44
2018,10,2,25.46,28.23,91.06,21.96,2.82
2018,10,3,24.62,27.46,86.75,3.48,2.95
2018,10,4,24.25,29.93,86.31,9.73,3.57
2018,10,5,24.28,26.72,91.38,20.46,3.34
2018,10,6,23.71,29.44,88.44,10.73,2.58
2018,10,7,25.06,29.8,84.69,10.07,1.38
2018,10,8,24.89,30.15,82.94,2.69,1.66
2018,10,9,24.4,31.37,80.31,3.53,1.91
2018,10,10,26.35,31.74,79,3.75,1.53
2018,10,11,25.76,31.15,83.94,1.56,2.48
2018,10,12,24.97,30.15,85.5,14.88,3.3
2018,10,13,24.87,29.96,84.44,4.18,2.17
2018,10,14,25.19,30.08,83.88,8.85,1.69
2018,10,15,25.19,30.67,83.56,6.79,2.05
2018,10,16,25.76,30.23,85.12,1.53,2.63
2018,10,17,25.72,29.4,85.31,0.8,2.8
2018,10,18,26.31,29.66,84,2.4,2.23
2018,10,19,25.81,28.44,87.31,9.66,2.19
2018,10,20,25.34,29.56,87.06,16.55,2.58
2018,10,21,25.51,28.64,89.94,17.9,3.65
2018,10,22,25.32,30.06,84.75,9.36,2.06
2018,10,23,25.69,29.4,82.94,6.52,1.66
2018,10,24,24.73,29.93,80.62,2.93,1.57
2018,10,25,24.45,30.34,83.25,1.32,2.08
2018,10,26,24.95,30.26,82.88,4.15,1.65
2018,10,27,24.98,30.86,83.88,1.24,2.62
2018,10,28,24.29,30.09,84.12,0.23,3.62
2018,10,29,24.68,30.13,86.56,0.49,4.18
2018,10,30,23.88,29.82,81.06,0.03,4.98
2018,10,31,21.31,28.52,80,0,5.55
2018,11,1,20.54,27.94,77.44,0,5.13
2018,11,2,19.24,29.33,78.56,0,4.16
2018,11,3,19.62,30.12,79.31,0,3.55
2018,11,4,21.85,30.98,78.81,0,3.16
2018,11,5,22.02,30.91,79.56,0.1,3
2018,11,6,22.67,31.22,82.81,0.08,3.57
2018,11,7,23.68,30.78,85.5,0.2,3.8
2018,11,8,23.96,28.35,90.12,6.58,3.33
2018,11,9,24.15,28.08,90.12,5.29,2.77
2018,11,10,23.9,26.79,83.69,4.28,3.03
2018,11,11,22.87,30.84,77.5,0.03,2.38
2018,11,12,23.48,31.26,76.38,0.15,1.7
2018,11,13,24.54,30.9,77.38,0.3,1.09
2018,11,14,25.27,28.9,85.06,6.71,1.33
2018,11,15,24.79,29.76,86.69,3.76,1.84
2018,11,16,25.69,31.12,82.81,0.01,1.86
2018,11,17,26.01,30.4,83.31,0.85,1.49
2018,11,18,26.24,30.29,82.19,1.18,1.27
2018,11,19,25.12,30.74,80.5,5.25,1.52
2018,11,20,24.44,28.98,81.62,13.71,2.41
2018,11,21,23,31.43,73.25,0.01,1.34
2018,11,22,24.65,30.91,77.62,7.72,1.38
2018,11,23,22.26,30.19,82.88,1.5,3.72
2018,11,24,22.26,30.15,79.44,0,3.78
2018,11,25,21.61,30.02,80.69,0,4.13
2018,11,26,21.89,28.99,80.62,0.09,4.3
2018,11,27,21.61,26.11,85,0.94,4.55
2018,11,28,21.28,28.65,84.56,0.07,4.27
2018,11,29,21.96,30.16,83.06,0.06,3.73
2018,11,30,23.05,30.6,80.81,0.02,3.45
2018,12,1,23.22,30.76,80.06,0.09,2.58
2018,12,2,23.92,31.15,78.31,0.02,2.42
2018,12,3,23.85,31.42,78.25,0.02,2.03
2018,12,4,25.01,30.86,76.56,0.06,2.24
2018,12,5,24.72,30.37,81.94,0.06,2.84
2018,12,6,23.02,30.86,75.25,0.01,2.11
2018,12,7,23.62,30.19,79.44,1.54,2.54
2018,12,8,24.23,27.81,89.75,8.73,3.21
2018,12,9,23.54,28.52,87.31,3.93,3.41
2018,12,10,22.8,29.76,82.38,0.29,3.49
2018,12,11,23.31,28.91,82.12,1.11,3.08
2018,12,12,22.76,26.46,88.12,3.59,4.32
2018,12,13,20.3,28.87,75.88,0.15,4.78
2018,12,14,20.03,29.16,78.19,0.01,5.04
2018,12,15,21.62,28.7,79.75,0.31,4.58
2018,12,16,22.33,29.86,77.5,0.55,4.22
2018,12,17,21.45,29.05,77,0,4.73
2018,12,18,20.92,29.52,76.62,0,3.97
2018,12,19,21.43,30.53,74.12,0,3.16
2018,12,20,22.44,31.23,70.12,0,1.63
2018,12,21,24.15,31.81,78.06,0.01,1.89
2018,12,22,25.09,32.08,77.5,0.13,1.8
2018,12,23,23.93,31.59,78.44,0.11,2.55
2018,12,24,23.11,31.44,74.19,0.02,3.3
2018,12,25,21.96,31.24,72.62,0,2.65
2018,12,26,23.33,30.3,70.62,0,2.22
2018,12,27,23.27,31.39,63.88,0.01,1.96
2018,12,28,23.8,30.73,73.44,2.5,1.95
2018,12,29,23.8,30.25,79.06,3.94,1.96
2018,12,30,20.87,30.31,74,0.1,3.35
2018,12,31,19.94,29.23,67.56,0.03,5
2019,1,1,18.47,29.16,67.62,0,5.28
2019,1,2,18.54,29.25,68.81,0,5.13
2019,1,3,20.42,27.48,70.38,1.09,4.62
2019,1,4,20.8,26.57,77.38,0.4,4.68
2019,1,5,21.19,28.8,80.25,0.48,3.24
2019,1,6,22.38,31.4,77.94,0.16,2.53
2019,1,7,22.54,31.65,79.56,0.1,2.5
2019,1,8,23.74,30.33,82.69,1.41,2.55
2019,1,9,23.69,30.79,80.06,0.78,1.95
2019,1,10,23.68,31.18,79.62,0.02,2.2
2019,1,11,23.95,31.58,77.62,0.4,1.78
2019,1,12,24.29,32.62,73.44,0.06,2.2
2019,1,13,23.55,32.88,72.12,0.01,2.36
2019,1,14,23.26,31.42,73.81,0.09,2.41
2019,1,15,24.07,31.19,76.31,1.68,1.7
2019,1,16,24.12,31.64,69.12,0.59,1.95
2019,1,17,22.77,32.36,65.25,0.01,2.95
2019,1,18,22.13,31.64,64.31,0.02,4.02
2019,1,19,22.13,31.97,64.38,0,3.12
2019,1,20,22.75,33.25,64.94,0,2.51
2019,1,21,24.39,33.5,66.88,0.15,2.32
2019,1,22,23.59,33.01,62.81,0.28,2.98
2019,1,23,21.42,32.54,58.94,0,3.16
2019,1,24,20.45,32.4,58.31,0,3.12
2019,1,25,22.62,32.62,60.69,0,2.52
2019,1,26,20.37,31.55,57.56,0,2.88
2019,1,27,20.19,31.54,57.5,0,4.35
2019,1,28,19.58,32.2,56.38,0,3.96
2019,1,29,19.62,32.47,58.12,0,3.02
2019,1,30,24.04,32.1,70.81,0,2
2019,1,31,24.61,32.82,71.31,0.34,1.93
2019,2,1,24.18,32.74,72.19,0.54,2.66
2019,2,2,24.17,32.08,74.38,1.65,2.21
2019,2,3,24.6,33.69,70.25,0.51,2.55
2019,2,4,24.6,33.5,74.69,0.16,2.61
2019,2,5,25.04,31.71,79.5,0.42,3.55
2019,2,6,25.35,31.48,78.19,0.03,4.01
2019,2,7,24.41,33.23,74.81,0.02,3.27
2019,2,8,24.17,33.72,74.75,0.01,3.2
2019,2,9,25.01,33.97,73.69,0.01,3.4
2019,2,10,25.73,32.15,75.94,0.05,3.49
2019,2,11,24.5,32.8,73.81,0.2,4.06
2019,2,12,23.98,34.08,67.5,0,1.98
2019,2,13,24.05,34.23,69.69,0,2.73
2019,2,14,24.62,31.87,75.06,0.02,3.48
2019,2,15,24.39,32.13,73.56,0.02,3.43
2019,2,16,24.5,32.14,72.38,1.61,3.71
2019,2,17,24.26,31.96,72,0.16,4.35
2019,2,18,24.6,32.26,69.5,0.02,3.92
2019,2,19,23.8,32.36,73.25,0.11,3.85
2019,2,20,24.34,33.3,70.56,0.02,3.16
2019,2,21,24.73,33.87,69.5,0.01,3.06
2019,2,22,24.48,33.29,71.62,0.01,3.4
2019,2,23,24.99,32.55,73.62,0.84,3.84
2019,2,24,25.37,31.99,75.94,0.28,3.61
2019,2,25,25.79,32.89,73.69,0.26,4.16
2019,2,26,25.14,31.68,74.19,6.91,3.85
2019,2,27,24.67,33.07,70.25,0.12,2.88
2019,2,28,24.76,33.3,68.62,0.02,3.72
2019,3,1,25.06,33.44,71.56,0.05,3.77
2019,3,2,25.5,33.15,72.88,0.02,4.46
2019,3,3,26.07,32.9,73.5,0.06,4.86
2019,3,4,25.26,32.95,72.44,0.04,5.18
2019,3,5,24.29,33.23,70.19,0.16,4.82
2019,3,6,24.51,34.28,65.94,0,3.93
2019,3,7,23.82,33.94,68,0.22,4
2019,3,8,24.63,34.33,65.31,0.04,4.09
2019,3,9,24.55,33.73,64.75,0,4.62
2019,3,10,23.76,33.94,67.94,0.01,4.18
2019,3,11,24.3,34.6,67.38,0,3.55
2019,3,12,23.44,35.68,67,0,3.52
2019,3,13,24.05,35.33,67.62,0,3.88
2019,3,14,24.3,34.71,69.88,0.03,4.01
2019,3,15,25.24,34.64,70.31,3.09,3.52
2019,3,16,25.17,31.42,76.75,17.1,2.62
2019,3,17,24.55,34.48,70,0.03,2.8
2019,3,18,26.05,33.45,71.69,0.08,3.68
2019,3,19,25.63,33.21,72.88,0.07,4.13
2019,3,20,25.42,34.05,70.06,0.02,4.06
2019,3,21,25.69,35.08,67,0.02,3.83
2019,3,22,26.36,34.76,70.81,0.02,4.1
2019,3,23,26.11,34.23,72.94,0.14,3.59
2019,3,24,26.52,32.52,75.12,2.55,3.38
2019,3,25,25.26,28.87,85.12,18.93,2.03
2019,3,26,24.07,34.82,70.69,0.11,2.84
2019,3,27,26.3,31.66,77.69,1.99,2.89
2019,3,28,26.06,33.41,73.81,0.97,3.77
2019,3,29,26.86,33.59,69.75,0.39,4.15
2019,3,30,26.37,32.97,73.06,0.3,3.69
2019,3,31,26.41,31.54,79.94,6.71,3.42
2019,4,1,25.87,30.9,78.5,3.16,2.27
2019,4,2,25.85,31.23,78.25,12.49,2.61
2019,4,3,26.05,30.9,77.62,4.04,2.91
2019,4,4,26.15,34.4,65.69,0.21,2.91
2019,4,5,26.25,34.82,63.31,0.11,3.22
2019,4,6,26.66,32.91,70.12,0.84,2.92
2019,4,7,26.42,31.18,82.25,26.17,3.17
2019,4,8,26.19,31.72,76.06,5.14,2.77
2019,4,9,26.51,34.01,71.44,0.13,3.55
2019,4,10,26.98,34.23,72.31,0.17,3.7
2019,4,11,27.15,33.59,73.5,0.07,4.01
2019,4,12,27.44,33.6,73.75,0.05,4.06
2019,4,13,27.02,32.65,76.19,0.07,3.81
2019,4,14,27.08,32.22,76.19,1.77,3.62
2019,4,15,26.46,34.11,73.94,1.04,3.88
2019,4,16,27.16,34.67,70.69,0.17,3.6
2019,4,17,27.4,35.33,64.19,0.01,4.01
2019,4,18,28.02,33.72,70.75,0.05,4.45
2019,4,19,27.23,31.78,77,0.04,4.28
2019,4,20,27.94,32.98,76.94,0.02,3.71
2019,4,21,28.2,33.91,73.25,0.06,4.06
2019,4,22,27.95,32.32,76.88,2.34,3.87
2019,4,23,27.49,33.58,72.56,0.9,1.82
2019,4,24,28.05,37.16,64.12,0.1,2.59
2019,4,25,28.12,33.01,73.69,1.52,3.23
2019,4,26,27.93,32.78,78,6.84,3.18
2019,4,27,27.32,34.52,73.5,2.54,3.81
2019,4,28,27.59,34.97,68.88,0.31,3.92
2019,4,29,27.63,35.37,70.19,0.47,3.66
2019,4,30,27.47,32.88,72.44,0.74,3.67
2019,5,1,28.12,35.95,64.94,0.3,3.39
2019,5,2,28.53,34.81,65.81,0.3,3.17
2019,5,3,28.36,34.47,72.75,0.86,3.55
2019,5,4,28.69,32.26,77.62,8.89,3.28
2019,5,5,28.01,34.19,69.25,1.67,3.44
2019,5,6,28.33,33.94,72.19,0.94,3.93
2019,5,7,28.17,33.87,70.5,0.79,3.56
2019,5,8,28.27,32.65,72.62,1.73,4.66
2019,5,9,28.32,32.79,74.25,3.24,3.8
2019,5,10,27.62,33.44,72.06,1.59,3.91
2019,5,11,27.81,33.79,68.69,2.35,2.99
2019,5,12,27.19,32.25,74.12,26.33,1.88
2019,5,13,27.44,30.02,79.25,12.12,1.84
2019,5,14,27.25,31.44,76.81,6.77,2.47
2019,5,15,26.73,32.5,78.25,8.54,3.65
2019,5,16,27.4,30.02,81.62,14.3,3.13
2019,5,17,26.37,32.19,75.25,1.22,3.48
2019,5,18,27.24,33,74.38,0.75,3.27
2019,5,19,27.28,32.55,75.31,0.12,3.19
2019,5,20,27.64,31.93,79.44,0.61,3.37
2019,5,21,27.83,32.58,78.94,11.31,3.62
2019,5,22,27.26,30.83,81.06,1.77,2.78
2019,5,23,26.97,30.61,82.31,8.24,2.17
2019,5,24,26.78,31.58,77.62,0.68,2.83
2019,5,25,27.32,33.01,74.69,3.29,3.84
2019,5,26,27.37,31.88,80,4.68,3.48
2019,5,27,26.73,32.42,74.94,8.74,3.34
2019,5,28,27.03,30.64,83.19,16.78,2.89
2019,5,29,27.02,31.04,82.81,16.27,3.7
2019,5,30,26.44,29.78,86.75,17.64,3.22
2019,5,31,26.28,30.84,82.88,3.26,2.79
2019,6,1,27.25,31.99,78.69,3.14,2.49
2019,6,2,26.62,32.19,79.94,5.28,2.83
2019,6,3,27.26,32.62,77.75,0.54,2.22
2019,6,4,27.34,32.05,80.44,0.34,2.62
2019,6,5,27.08,31.12,83.06,3.76,2.78
2019,6,6,26.62,30.01,83.44,9.29,1.94
2019,6,7,26.34,30.11,85,31.41,1.99
2019,6,8,26.08,30.68,84.56,6.16,2.59
2019,6,9,26.62,29.69,86.56,6.19,4.1
2019,6,10,26.9,30.36,84.75,11.33,5.43
2019,6,11,26,29.88,84.12,6.58,4.67
2019,6,12,26.88,30.3,84,2.84,4.87
2019,6,13,26.55,30.69,84,4.97,4.5
2019,6,14,27.04,30.3,86.06,3.19,4.91
2019,6,15,26.95,30.66,86.06,2.72,4.71
2019,6,16,26.6,30.3,84.69,12.15,4.3
2019,6,17,26.44,29.64,84.69,13.83,5.53
2019,6,18,26.32,30.11,84.69,5.4,5.15
2019,6,19,26.19,30.75,81.06,5.34,4.66
2019,6,20,26.02,31.51,80.38,0.26,3.95
2019,6,21,26.71,31.7,78.94,0.56,3.53
2019,6,22,27.2,31.48,81.44,0.97,3.19
2019,6,23,26.88,30.69,82.06,14.42,2.38
2019,6,24,26.9,30.4,83.19,5.31,3.81
2019,6,25,26.62,30.35,84.69,13.31,3.95
2019,6,26,26.48,29.55,85.75,13.67,5.3
2019,6,27,26.39,29.68,83.81,2.34,5.22
2019,6,28,25.65,28.99,84.94,12.91,5.64
2019,6,29,25.36,28.89,85.38,12.95,5.2
2019,6,30,26.19,30.26,83.88,14.89,4.6
2019,7,1,26.01,30.25,85.25,5.2,4.46
2019,7,2,25.98,31.26,79.31,8.06,5.09
2019,7,3,25.12,27.22,81.94,10.24,5.1
2019,7,4,25.09,29.04,81.75,19.49,5.76
2019,7,5,25.02,28.99,83.44,26.11,4.3
2019,7,6,25.15,30.57,80.5,0.97,3.61
2019,7,7,24.65,27.68,79.5,1.28,3.87
2019,7,8,25.77,30.5,80.44,0.5,4.01
2019,7,9,25.13,30.62,76.25,2.84,2.88
2019,7,10,25.95,30.37,78.5,1.95,3.51
2019,7,11,25.5,31.08,79.88,0.05,3.41
2019,7,12,25.89,30.73,81.38,3.4,3.32
2019,7,13,26.14,29.64,84.88,5.36,3.87
2019,7,14,25.96,31.37,80.38,1.81,3.45
2019,7,15,25.43,31.08,79.5,1,4.23
2019,7,16,25.42,30.79,81.12,0.51,4.22
2019,7,17,25.91,29.32,83.94,1.19,5.27
2019,7,18,26.13,30.32,82.44,7.36,4.46
2019,7,19,25.87,30.43,81.75,5.84,4.71
2019,7,20,26.38,30.09,87.19,5.81,3.84
2019,7,21,26.27,29.81,85.5,2.52,4
2019,7,22,25.98,30.25,83.75,4.66,3.04
2019,7,23,26.67,29.94,84.19,4.04,3.98
2019,7,24,25.73,30.73,80.75,9.27,3.58
2019,7,25,25.5,28.33,81.5,9.38,4.4
2019,7,26,24.39,31.11,75.75,1.85,3.12
2019,7,27,25.45,31.09,76.25,2.81,3.53
2019,7,28,25.77,30.87,77.88,1.71,3.78
2019,7,29,25.31,31.28,78.19,3.02,4.8
2019,7,30,24.96,31.59,74.5,0.22,4.94
2019,7,31,25.15,29.83,75.62,6.46,5.07
2019,8,1,25.11,29.98,77.88,2.28,6.09
2019,8,2,25.49,29.83,75.88,3.3,6.98
2019,8,3,25.26,31.37,74.31,1.38,6.89
2019,8,4,25.4,30.3,78.62,1.79,6.44
2019,8,5,25.68,29.06,82.81,8.79,5.77
2019,8,6,25.57,28.79,85.69,23,5.54
2019,8,7,24.99,29.93,81.25,5.8,5.55
2019,8,8,25.41,30.61,81.25,2.3,5.21
2019,8,9,24.62,28.64,89.19,14.71,6.48
2019,8,10,24.6,30.05,84.38,3.99,6.61
2019,8,11,25.57,30.42,82,4.34,5.42
2019,8,12,25.78,29.78,84.31,2.1,4.52
2019,8,13,26.08,29.42,85.31,1.06,4.07
2019,8,14,25.89,29.7,85.5,3.36,4.46
2019,8,15,25.7,30.45,84.25,1.65,3.82
2019,8,16,25.88,30,84.25,0.99,4.65
2019,8,17,26.16,29.26,86.62,2.09,4.95
2019,8,18,25.85,29.86,85.94,2.67,3.95
2019,8,19,25.77,30.48,83.19,2.43,3.54
2019,8,20,25.81,30.12,85.88,13.46,3.77
2019,8,21,25.12,30.15,84.44,7.18,4.09
2019,8,22,25.33,30.08,82.62,1.14,4.5
2019,8,23,25.23,29.98,83.5,3.54,4.02
2019,8,24,25.42,29.29,86.5,9.12,3.96
2019,8,25,25.15,29.62,85.5,5.88,5.41
2019,8,26,25.26,28.73,87.12,3.69,5.07
2019,8,27,25.4,29.41,85,0.36,4.6
2019,8,28,25.38,29.75,84.25,4.82,4.41
2019,8,29,25.79,28.75,85.62,4.88,5.11
2019,8,30,25.17,27.93,86.31,2.53,6.45
2019,8,31,26.12,29.13,85.56,5.54,6.11
2019,9,1,25.51,29.31,87.25,3.47,5.29
2019,9,2,25.2,28.42,87.19,14.72,4.84
2019,9,3,24.9,27.73,85.62,10.98,5.4
2019,9,4,24.61,27.24,88.75,11.66,5.57
2019,9,5,25.36,28.69,87.12,22.8,5.4
2019,9,6,24.97,28.98,85.38,1.87,4.77
2019,9,7,24.71,28.4,86.06,1.83,3.55
2019,9,8,24.9,29.48,83.81,4.65,4.66
2019,9,9,24.67,30.19,83.38,3.39,4.46
2019,9,10,25.14,29.98,83,2.4,4.02
2019,9,11,25.48,30.47,79.69,2.72,2.6
2019,9,12,24.79,31.62,77.88,2.22,2.95
2019,9,13,25.23,31.02,79.81,2.41,3.7
2019,9,14,24.73,28.87,86.12,13.62,3.27
2019,9,15,25.23,31.34,84.31,27,1.86
2019,9,16,25.49,29.99,86.69,12.59,2.7
2019,9,17,25.25,29.21,86.5,8.8,2.07
2019,9,18,25.52,29.55,87,5.97,2.36
2019,9,19,25.05,27.12,88.06,33.11,3.74
2019,9,20,25.37,29.08,87.31,26.85,3.32
2019,9,21,25.23,27.3,90.19,26.55,3.43
2019,9,22,24.8,27.81,87.69,33.58,1.24
2019,9,23,24.26,28.44,88.19,9.94,3.04
2019,9,24,23.63,30.39,86.31,3.95,3.31
2019,9,25,24.05,30.2,85.75,0.8,3.85
2019,9,26,23.98,31.48,84.81,0.67,3.12
2019,9,27,24.71,29.65,83.75,4.66,2.3
2019,9,28,24.87,30.51,83.31,1.78,2.48
2019,9,29,24.73,30.68,81.44,0.41,2.25
2019,9,30,26.08,31.85,79.56,0.39,1.67
2019,10,1,25.41,30.05,87.25,0.73,3.09
2019,10,2,25.5,30.81,85.19,2.39,3.1
2019,10,3,25.77,29.83,85.81,1.23,2.53
2019,10,4,25.51,29.46,86.19,8.19,2.23
2019,10,5,25.07,30.06,83.44,11.11,1.27
2019,10,6,24.62,30,81.94,14.26,1.45
2019,10,7,24.12,29.68,83,2.91,1.65
2019,10,8,24.61,30.28,80.62,7.48,1.44
2019,10,9,25.18,29.7,83.25,14.45,1.33
2019,10,10,25.84,30.24,82.62,3.37,1.77
2019,10,11,25.72,31.41,77.56,2.8,1.52
2019,10,12,26.15,30.29,84.06,3.73,1.73
2019,10,13,25.16,30.28,85.06,4.74,2
2019,10,14,25.55,30.69,83.75,13.28,2.55
2019,10,15,24.45,31.05,85.12,3.33,3.48
2019,10,16,23.09,29.68,84.38,1.5,3.66
2019,10,17,25.05,29.33,86.81,1.4,3.69
2019,10,18,24.62,29.13,87.12,6.11,3.69
2019,10,19,23.83,30.27,86,0.52,4.1
2019,10,20,24.75,28.86,87.06,0.24,3.3
2019,10,21,23.97,31.86,78.06,0.02,2.46
2019,10,22,25.47,32.07,74.5,0.11,1.1
2019,10,23,26.33,31.97,79.12,0.11,1.73
2019,10,24,26.06,32.26,78.56,0.12,1.8
2019,10,25,26.5,32.09,78.69,3.2,1.45
2019,10,26,25.3,32.3,80.88,0.29,2.52
2019,10,27,25.05,31.4,82.94,2.51,2.79
2019,10,28,25.92,30.29,83.06,13.58,1.86
2019,10,29,26.01,30.56,84.94,8.43,1.94
2019,10,30,23.26,29.49,79.31,0.05,4.84
2019,10,31,22.34,29.5,80.5,0.43,3.98
2019,11,1,22.36,27.47,84.38,1.02,2.51
2019,11,2,22.8,29.33,86.81,3.93,2.36
2019,11,3,24.44,30.05,82.5,16.45,1.16
2019,11,4,24.8,30.15,83.94,8.05,2.88
2019,11,5,23.47,30.65,80.5,0.24,3.18
2019,11,6,22.9,31.17,76.62,0.07,1.98
2019,11,7,24.84,30.87,76.81,2.06,1.67
2019,11,8,23,28.82,81.31,0.74,4.33
2019,11,9,21.55,28.8,78.69,0,4.27
2019,11,10,21.63,28.4,77.56,0,3.95
2019,11,11,19.97,29.01,71.44,0,3.32
2019,11,12,22.08,29.63,72.38,0.03,2.5
2019,11,13,24.15,29.84,79.19,1.33,1.82
2019,11,14,23.8,30.28,84.69,1.82,3.5
2019,11,15,22.8,29.81,78.44,0.03,3.41
2019,11,16,22.48,30.44,74.31,0,2.25
2019,11,17,24.65,30.91,74.25,0,1.7
2019,11,18,25.01,31.39,71.38,0.1,1.23
2019,11,19,23.02,30.69,80.19,0.46,3.27
2019,11,20,22.26,29.78,78.81,0.01,4.22
2019,11,21,22.35,29.87,80.5,0.02,3.96
2019,11,22,20.97,29.81,75,0,3.12
2019,11,23,21.12,30.36,69.56,0,2.46
2019,11,24,20.06,30.23,71.31,0,2.89
2019,11,25,22.03,30.62,76.44,0.13,3.98
2019,11,26,21.28,30.64,75.62,0,4.38
2019,11,27,23.21,31.13,81.25,0.08,3.78
2019,11,28,23.76,31.57,77.31,0.12,4.91
2019,11,29,22.92,30.41,78.69,0.28,4.39
2019,11,30,22.97,31.32,75.69,0.02,3.59
2019,12,1,23.69,31.32,77.75,0.13,3.27
2019,12,2,23.05,30.8,74.56,0.22,5.09
2019,12,3,20.01,27.97,70.12,0,5.65
2019,12,4,18.09,27.06,69.56,0,5.52
2019,12,5,17.51,27.03,65.31,0,5.75
2019,12,6,16.19,26.55,64.94,0,6.34
2019,12,7,15.68,26.4,64.25,0,5.91
2019,12,8,15.83,27.05,66.5,0,5.17
2019,12,9,16.21,28,68,0,4.3
2019,12,10,16.84,28.87,65,0,3.48
2019,12,11,17.15,29.43,65.38,0,3.18
2019,12,12,17.7,30.02,65.62,0,3.16
2019,12,13,18.87,30.87,67.44,0,3.13
2019,12,14,20.57,31.49,69.62,0.01,3.77
2019,12,15,21.05,31.98,69.75,0.01,3.16
2019,12,16,21.8,32.67,71.81,0,2.98
2019,12,17,23.03,32.83,69.94,0,2.06
2019,12,18,23.12,31.56,71.31,0.03,2.34
2019,12,19,25.04,30.44,73.69,0.1,2.27
2019,12,20,23.4,32.75,74.56,0.2,2.64
2019,12,21,23.37,32.94,72.31,0.1,2.28
2019,12,22,24.26,33.18,71.44,0,1.78
2019,12,23,23.69,32.57,74.5,0,1.98
2019,12,24,24.44,33.26,72.56,0.01,1.83
2019,12,25,24.31,33.12,73.38,0.01,1.79
2019,12,26,24.27,32.53,75.5,0.01,2.38
2019,12,27,23.44,32.59,73.81,0.78,2.44
2019,12,28,21.69,31.94,70.12,0.11,3.22
2019,12,29,21.87,32.37,65.75,0,2.7
2019,12,30,22.3,32.74,63.12,0,2.28
2019,12,31,22.3,33.23,66,0.05,3.23
2020,1,1,24.21,33.37,62.19,0.03,4.07
